ideGeracaoFonte,nomFonteGeracao,mdaEnergiaDespachadaGWh,mesReferencia,anoReferencia,dthProcessamento
2233,Hidreletricas exclusive Itaipu,23451.0000000000,7,2018,
2234,Itaipu,5259.0000000000,7,2018,
2235,Oleo Diesel / Combustivel,524.6866599473,7,2018,
2236,Gas Natural,4841.6114580000,7,2018,
2237,Carvao,1532.5408410000,7,2018,
2238,Eolicas,4824.0957780000,7,2018,
2239,Solar Fotovoltaica,242.9391050000,7,2018,
2240,Biomassas,1111.6229190000,7,2018,
2241,Nuclear,1493.3428010000,7,2018,
2242,Residuos Processos Industriais,908.1805820000,7,2018,
2243,Energia produzida fora do SIN,235.6647830000,7,2018,
2244,Hidreletricas exclusive Itaipu,22626.0000000000,8,2018,
2245,Itaipu,6289.0000000000,8,2018,
2246,Oleo Diesel / Combustivel,1437.6696100000,8,2018,
2247,Gas Natural,4308.2650440000,8,2018,
2248,Carvao,1527.5085830000,8,2018,
2249,Eolicas,5090.9386490000,8,2018,
2250,Solar Fotovoltaica,244.6317900000,8,2018,
2251,Biomassas,1021.2023550000,8,2018,
2252,Nuclear,1504.3277080000,8,2018,
2253,Residuos Processos Industriais,912.8514130000,8,2018,
2254,Energia produzida fora do SIN,242.6079390000,8,2018,
2255,Hidreletricas exclusive Itaipu,22377.0000000000,9,2018,
2256,Itaipu,5219.0000000000,9,2018,
2257,Oleo Diesel / Combustivel,1068.0286760000,9,2018,
2258,Gas Natural,5240.8525560000,9,2018,
2259,Carvao,1202.4533530000,9,2018,
2260,Eolicas,5138.3977640000,9,2018,
2261,Solar Fotovoltaica,266.2792010000,9,2018,
2262,Biomassas,906.2505060000,9,2018,
2263,Nuclear,1448.8367590000,9,2018,
2264,Residuos Processos Industriais,943.2337280000,9,2018,
2265,Energia produzida fora do SIN,244.4887640000,9,2018,
2266,Hidreletricas exclusive Itaipu,25249.3505061290,10,2018,
2267,Itaipu,7234.9613612903,10,2018,
2268,Oleo Diesel / Combustivel,296.8728803225,10,2018,
2269,Gas Natural,4194.9106674193,10,2018,
2270,Carvao,1072.5630435483,10,2018,
2271,Eolicas,4306.1211725806,10,2018,
2272,Solar Fotovoltaica,246.8230403225,10,2018,
2273,Biomassas,803.8874119354,10,2018,
2274,Nuclear,1361.9854664516,10,2018,
2275,Residuos Processos Industriais,843.1260541935,10,2018,
2276,Energia produzida fora do SIN,332.8565520000,10,2018,
2277,Hidreletricas exclusive Itaipu,28579.6172951080,11,2018,
2278,Itaipu,8098.6366698835,11,2018,
2279,Oleo Diesel / Combustivel,244.4707498424,11,2018,
2280,Gas Natural,2141.9530633747,11,2018,
2281,Carvao,430.3942373363,11,2018,
2282,Eolicas,4981.6388431350,11,2018,
2283,Solar Fotovoltaica,241.4414994490,11,2018,
2284,Biomassas,759.5352104686,11,2018,
2285,Nuclear,1014.6565338774,11,2018,
2286,Residuos Processos Industriais,888.8786471016,11,2018,
2287,Energia produzida fora do SIN,284.3295200000,11,2018,
2288,Hidreletricas exclusive Itaipu,31589.8437038710,12,2018,
2289,Itaipu,6429.3712083871,12,2018,
2290,Oleo Diesel / Combustivel,367.2780474193,12,2018,
2291,Gas Natural,1641.9480000000,12,2018,
2292,Carvao,507.0188729032,12,2018,
2293,Eolicas,3473.6209896774,12,2018,
2294,Solar Fotovoltaica,277.3450964516,12,2018,
2295,Biomassas,511.2895016129,12,2018,
2296,Nuclear,1347.0624929032,12,2018,
2297,Residuos Processos Industriais,833.8010032258,12,2018,
2298,Energia produzida fora do SIN,254.7656890000,12,2018,
2299,Hidreletricas exclusive Itaipu,36333.0000000000,1,2019,
2300,Itaipu,6309.0000000000,1,2019,
2301,Oleo Diesel / Combustivel,203.4694130000,1,2019,
2302,Gas Natural,2576.7506910000,1,2019,
2303,Carvao,447.9194780000,1,2019,
2304,Eolicas,4104.7030060000,1,2019,
2305,Solar Fotovoltaica,342.3613470000,1,2019,
2306,Biomassas,284.2649770000,1,2019,
2307,Nuclear,1417.9621740000,1,2019,
2308,Residuos Processos Industriais,825.1827760000,1,2019,
2309,Energia produzida fora do SIN,259.0000000000,1,2019,
2310,Hidreletricas exclusive Itaipu,31849.0000000000,2,2019,
2311,Itaipu,5012.0000000000,2,2019,
2312,Oleo Diesel / Combustivel,454.4713737886,2,2019,
2313,Gas Natural,3867.6284345997,2,2019,
2314,Carvao,907.6655187633,2,2019,
2315,Eolicas,2228.2113928824,2,2019,
2316,Solar Fotovoltaica,289.5534358467,2,2019,
2317,Biomassas,292.7110486934,2,2019,
2318,Nuclear,1339.4454256622,2,2019,
2319,Residuos Processos Industriais,648.8333431488,2,2019,
2320,Energia produzida fora do SIN,220.0000000000,2,2019,
2321,Hidreletricas exclusive Itaipu,33632.0000000000,3,2019,
2322,Itaipu,6095.0000000000,3,2019,
2323,Oleo Diesel / Combustivel,309.6981100000,3,2019,
2324,Gas Natural,3033.2186090000,3,2019,
2325,Carvao,932.5369650000,3,2019,
2326,Eolicas,2487.8768650000,3,2019,
2327,Solar Fotovoltaica,314.6454410000,3,2019,
2328,Biomassas,520.7222950000,3,2019,
2329,Nuclear,1281.7209310000,3,2019,
2330,Residuos Processos Industriais,903.2850630000,3,2019,
2331,Energia produzida fora do SIN,258.0000000000,3,2019,
2332,Hidreletricas exclusive Itaipu,32371.2934230000,4,2019,
2333,Itaipu,5620.2672710000,4,2019,
2334,Oleo Diesel / Combustivel,338.1004640000,4,2019,
2335,Gas Natural,2254.4547050000,4,2019,
2336,Carvao,951.8568180000,4,2019,
2337,Eolicas,2557.4106030000,4,2019,
2338,Solar Fotovoltaica,307.5937150000,4,2019,
2339,Biomassas,779.5373460000,4,2019,
2340,Nuclear,1069.6322390000,4,2019,
2341,Residuos Processos Industriais,847.1329770000,4,2019,
2342,Energia produzida fora do SIN,250.0000000000,4,2019,
2343,Hidreletricas exclusive Itaipu,31897.0634210000,5,2019,
2344,Itaipu,4851.2143690000,5,2019,
2345,Oleo Diesel / Combustivel,219.1982560000,5,2019,
2346,Gas Natural,2166.0640810000,5,2019,
2347,Carvao,829.8457220000,5,2019,
2348,Eolicas,3716.9938750000,5,2019,
2349,Solar Fotovoltaica,313.8570950000,5,2019,
2350,Biomassas,1031.2279290000,5,2019,
2351,Nuclear,772.1900200000,5,2019,
2352,Residuos Processos Industriais,818.3099880000,5,2019,
2353,Energia produzida fora do SIN,250.0000000000,5,2019,
2354,Hidreletricas exclusive Itaipu,27270.8050710000,6,2019,
2355,Itaipu,4608.1198960000,6,2019,
2356,Oleo Diesel / Combustivel,70.4177440000,6,2019,
2357,Gas Natural,2333.3007520000,6,2019,
2358,Carvao,534.9076840000,6,2019,
2359,Eolicas,4965.9673080000,6,2019,
2360,Solar Fotovoltaica,312.7230760000,6,2019,
2361,Biomassas,1059.2046410000,6,2019,
2362,Nuclear,1426.8602520000,6,2019,
2363,Residuos Processos Industriais,766.0819410000,6,2019,
2364,Energia produzida fora do SIN,250.0000000000,6,2019,
2365,Hidreletricas exclusive Itaipu,24965.9095200000,7,2019,16/11/2020 00:00:00
2366,Itaipu,5107.7013600000,7,2019,16/11/2020 00:00:00
2367,Eolicas,5047.6233600000,7,2019,16/11/2020 00:00:00
2368,Solar Fotovoltaica,349.0252800000,7,2019,16/11/2020 00:00:00
2369,Oleo Diesel / Combustivel,82.3161600000,7,2019,16/11/2020 00:00:00
2370,Gas Natural,3981.4267200000,7,2019,16/11/2020 00:00:00
2371,Carvao,1541.7391200000,7,2019,16/11/2020 00:00:00
2372,Biomassas,1072.7661600000,7,2019,16/11/2020 00:00:00
2373,Nuclear,1489.6070400000,7,2019,16/11/2020 00:00:00
2374,Residuos Processos Industriais,607.2676800000,7,2019,16/11/2020 00:00:00
2375,Energia produzida fora do SIN,0E-10,7,2019,16/11/2020 00:00:00
2376,Hidreletricas exclusive Itaipu,23116.9207200000,8,2019,16/11/2020 00:00:00
2377,Itaipu,4875.4022400000,8,2019,16/11/2020 00:00:00
2378,Eolicas,6287.1794400000,8,2019,16/11/2020 00:00:00
2379,Solar Fotovoltaica,395.3541600000,8,2019,16/11/2020 00:00:00
2380,Oleo Diesel / Combustivel,92.2857600000,8,2019,16/11/2020 00:00:00
2381,Gas Natural,5216.6452800000,8,2019,16/11/2020 00:00:00
2382,Carvao,1488.0148800000,8,2019,16/11/2020 00:00:00
2383,Biomassas,1093.6576800000,8,2019,16/11/2020 00:00:00
2384,Nuclear,1500.4099200000,8,2019,16/11/2020 00:00:00
2385,Residuos Processos Industriais,800.1645600000,8,2019,16/11/2020 00:00:00
2386,Energia produzida fora do SIN,0E-10,8,2019,16/11/2020 00:00:00
2387,Hidreletricas exclusive Itaipu,23799.0240000000,9,2019,16/11/2020 00:00:00
2388,Itaipu,5443.4232000000,9,2019,16/11/2020 00:00:00
2389,Eolicas,5808.6144000000,9,2019,16/11/2020 00:00:00
2390,Solar Fotovoltaica,422.9352000000,9,2019,16/11/2020 00:00:00
2391,Oleo Diesel / Combustivel,82.2312000000,9,2019,16/11/2020 00:00:00
2392,Gas Natural,5110.3296000000,9,2019,16/11/2020 00:00:00
2393,Carvao,1472.3424000000,9,2019,16/11/2020 00:00:00
2394,Biomassas,988.7904000000,9,2019,16/11/2020 00:00:00
2395,Nuclear,1450.1592000000,9,2019,16/11/2020 00:00:00
2396,Residuos Processos Industriais,831.0024000000,9,2019,16/11/2020 00:00:00
2397,Energia produzida fora do SIN,0E-10,9,2019,16/11/2020 00:00:00
2398,Hidreletricas exclusive Itaipu,26284.1956800000,10,2019,16/11/2020 00:00:00
2399,Itaipu,5421.8925600000,10,2019,16/11/2020 00:00:00
2400,Eolicas,5904.3244800000,10,2019,16/11/2020 00:00:00
2401,Solar Fotovoltaica,435.6343200000,10,2019,16/11/2020 00:00:00
2402,Oleo Diesel / Combustivel,85.9171200000,10,2019,16/11/2020 00:00:00
2403,Gas Natural,5728.9116000000,10,2019,16/11/2020 00:00:00
2404,Carvao,1540.4445600000,10,2019,16/11/2020 00:00:00
2405,Biomassas,984.3194400000,10,2019,16/11/2020 00:00:00
2406,Nuclear,1455.3532800000,10,2019,16/11/2020 00:00:00
2407,Residuos Processos Industriais,829.2847200000,10,2019,16/11/2020 00:00:00
2408,Energia produzida fora do SIN,0E-10,10,2019,16/11/2020 00:00:00
2409,Hidreletricas exclusive Itaipu,26106.9264000000,11,2019,16/11/2020 00:00:00
2410,Itaipu,4923.6408000000,11,2019,16/11/2020 00:00:00
2411,Eolicas,5047.4592000000,11,2019,16/11/2020 00:00:00
2412,Solar Fotovoltaica,410.2128000000,11,2019,16/11/2020 00:00:00
2413,Oleo Diesel / Combustivel,51.9912000000,11,2019,16/11/2020 00:00:00
2414,Gas Natural,5626.2024000000,11,2019,16/11/2020 00:00:00
2415,Carvao,1623.6360000000,11,2019,16/11/2020 00:00:00
2416,Biomassas,870.0912000000,11,2019,16/11/2020 00:00:00
2417,Nuclear,1445.6232000000,11,2019,16/11/2020 00:00:00
2418,Residuos Processos Industriais,794.0016000000,11,2019,16/11/2020 00:00:00
2419,Energia produzida fora do SIN,0E-10,11,2019,16/11/2020 00:00:00
2420,Hidreletricas exclusive Itaipu,28398.9487200000,12,2019,16/11/2020 00:00:00
2421,Itaipu,5487.1860000000,12,2019,16/11/2020 00:00:00
2422,Eolicas,4980.0904800000,12,2019,16/11/2020 00:00:00
2423,Solar Fotovoltaica,436.8098400000,12,2019,16/11/2020 00:00:00
2424,Oleo Diesel / Combustivel,61.7445600000,12,2019,16/11/2020 00:00:00
2425,Gas Natural,4542.3060000000,12,2019,16/11/2020 00:00:00
2426,Carvao,1691.0301600000,12,2019,16/11/2020 00:00:00
2427,Biomassas,505.0048800000,12,2019,16/11/2020 00:00:00
2428,Nuclear,1479.5481600000,12,2019,16/11/2020 00:00:00
2429,Residuos Processos Industriais,843.5025600000,12,2019,16/11/2020 00:00:00
2430,Energia produzida fora do SIN,0E-10,12,2019,16/11/2020 00:00:00
2431,Hidreletricas exclusive Itaipu,31578.8642400000,1,2020,16/11/2020 00:00:00
2432,Itaipu,6429.2536800000,1,2020,16/11/2020 00:00:00
2433,Eolicas,2685.6242400000,1,2020,16/11/2020 00:00:00
2434,Solar Fotovoltaica,379.3432800000,1,2020,16/11/2020 00:00:00
2435,Oleo Diesel / Combustivel,60.9187200000,1,2020,16/11/2020 00:00:00
2436,Gas Natural,5656.0070400000,1,2020,16/11/2020 00:00:00
2437,Carvao,1767.7291200000,1,2020,16/11/2020 00:00:00
2438,Biomassas,337.8727200000,1,2020,16/11/2020 00:00:00
2439,Nuclear,1158.6460800000,1,2020,16/11/2020 00:00:00
2440,Residuos Processos Industriais,808.4750400000,1,2020,16/11/2020 00:00:00
2441,Energia produzida fora do SIN,0E-10,1,2020,16/11/2020 00:00:00
2442,Hidreletricas exclusive Itaipu,32612.8896000000,2,2020,16/11/2020 00:00:00
2443,Itaipu,5646.8011200000,2,2020,16/11/2020 00:00:00
2444,Eolicas,2710.3075200000,2,2020,16/11/2020 00:00:00
2445,Solar Fotovoltaica,357.3681600000,2,2020,16/11/2020 00:00:00
2446,Oleo Diesel / Combustivel,46.5345600000,2,2020,16/11/2020 00:00:00
2447,Gas Natural,3349.4025600000,2,2020,16/11/2020 00:00:00
2448,Carvao,1000.8549600000,2,2020,16/11/2020 00:00:00
2449,Biomassas,309.8800800000,2,2020,16/11/2020 00:00:00
2450,Nuclear,948.6410400000,2,2020,16/11/2020 00:00:00
2451,Residuos Processos Industriais,838.1023200000,2,2020,16/11/2020 00:00:00
2452,Energia produzida fora do SIN,0E-10,2,2020,16/11/2020 00:00:00
2453,Hidreletricas exclusive Itaipu,35229.7094400000,3,2020,16/11/2020 00:00:00
2454,Itaipu,5294.7950400000,3,2020,16/11/2020 00:00:00
2455,Eolicas,2215.2376800000,3,2020,16/11/2020 00:00:00
2456,Solar Fotovoltaica,419.4820800000,3,2020,16/11/2020 00:00:00
2457,Oleo Diesel / Combustivel,84.2208000000,3,2020,16/11/2020 00:00:00
2458,Gas Natural,2616.8935200000,3,2020,16/11/2020 00:00:00
2459,Carvao,643.3219200000,3,2020,16/11/2020 00:00:00
2460,Biomassas,451.8386400000,3,2020,16/11/2020 00:00:00
2461,Nuclear,1282.1203200000,3,2020,16/11/2020 00:00:00
2462,Residuos Processos Industriais,832.0300800000,3,2020,16/11/2020 00:00:00
2463,Energia produzida fora do SIN,0E-10,3,2020,16/11/2020 00:00:00
2464,Hidreletricas exclusive Itaipu,28373.4000000000,4,2020,16/11/2020 00:00:00
2465,Itaipu,3886.1496000000,4,2020,16/11/2020 00:00:00
2466,Eolicas,3039.0624000000,4,2020,16/11/2020 00:00:00
2467,Solar Fotovoltaica,438.4440000000,4,2020,16/11/2020 00:00:00
2468,Oleo Diesel / Combustivel,124.9920000000,4,2020,16/11/2020 00:00:00
2469,Gas Natural,2068.5528000000,4,2020,16/11/2020 00:00:00
2470,Carvao,202.9176000000,4,2020,16/11/2020 00:00:00
2471,Biomassas,759.3408000000,4,2020,16/11/2020 00:00:00
2472,Nuclear,1358.7552000000,4,2020,16/11/2020 00:00:00
2473,Residuos Processos Industriais,759.3768000000,4,2020,16/11/2020 00:00:00
2474,Energia produzida fora do SIN,0E-10,4,2020,16/11/2020 00:00:00
2475,Hidreletricas exclusive Itaipu,26839.6512000000,5,2020,16/11/2020 00:00:00
2476,Itaipu,4636.8981600000,5,2020,16/11/2020 00:00:00
2477,Eolicas,3764.5060800000,5,2020,16/11/2020 00:00:00
2478,Solar Fotovoltaica,442.0699200000,5,2020,16/11/2020 00:00:00
2479,Oleo Diesel / Combustivel,80.2404000000,5,2020,16/11/2020 00:00:00
2480,Gas Natural,1965.8488800000,5,2020,16/11/2020 00:00:00
2481,Carvao,478.7788800000,5,2020,16/11/2020 00:00:00
2482,Biomassas,973.0701600000,5,2020,16/11/2020 00:00:00
2483,Nuclear,1481.6908800000,5,2020,16/11/2020 00:00:00
2484,Residuos Processos Industriais,774.7495200000,5,2020,16/11/2020 00:00:00
2485,Energia produzida fora do SIN,0E-10,5,2020,16/11/2020 00:00:00
2486,Hidreletricas exclusive Itaipu,25809.9480000000,6,2020,16/11/2020 00:00:00
2487,Itaipu,4308.2496000000,6,2020,16/11/2020 00:00:00
2488,Eolicas,4733.3736000000,6,2020,16/11/2020 00:00:00
2489,Solar Fotovoltaica,432.6264000000,6,2020,16/11/2020 00:00:00
2490,Oleo Diesel / Combustivel,40.3056000000,6,2020,16/11/2020 00:00:00
2491,Gas Natural,2387.7936000000,6,2020,16/11/2020 00:00:00
2492,Carvao,610.7472000000,6,2020,16/11/2020 00:00:00
2493,Biomassas,1030.6512000000,6,2020,16/11/2020 00:00:00
2494,Nuclear,1037.2536000000,6,2020,16/11/2020 00:00:00
2495,Residuos Processos Industriais,765.5544000000,6,2020,16/11/2020 00:00:00
2496,Energia produzida fora do SIN,0E-10,6,2020,16/11/2020 00:00:00
